recommendationid,appid,game,author_steamid,author_num_games_owned,author_num_reviews,author_playtime_forever,author_playtime_last_two_weeks,author_playtime_at_review,author_last_played,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location
76256475,1046030,ISLANDERS,76561198164360088,180,1,329,0,329,1600568579,english,"simple game with surprising depth and planning, all around chill time",1600569815,1600569815,1,0,0,0.0,0,1,0,0,0,""
76254925,1046030,ISLANDERS,76561198195874728,503,35,3308,0,1408,1687986301,spanish,"El juego es simple, adictivo, relajante y muy muy bonito. Perfecto para echar el rato mientras escuchas un podcast y quieres desconectar un poco.",1600566962,1600566962,1,0,0,0.0,0,1,0,0,0,""
76254643,1046030,ISLANDERS,76561198057695715,297,28,355,0,354,1600608785,english,"An actual relaxing game. Very polished simple gameplay, with plenty of depth if you go looking for it. Stunning visuals. Ridiculously good value at 5 eurobucks. Buy if you like puzzles or citybuilding! 8/10",1600566466,1600566466,1,1,0,0.523809552192688,0,1,0,0,0,""
76251768,1046030,ISLANDERS,76561198410072137,0,3,204,0,158,1621059374,english,"great game, i've gotten so much satisfaction from the 2 hours i've played it.",1600560963,1600560963,1,0,0,0.0,0,1,0,0,0,""
76251735,1046030,ISLANDERS,76561198204041743,0,4,1064,0,556,1669021388,english,"Great little game, I like the concept. Relaxing game play, but still challenging to squeeze those little buildings into a tight space. All in all, a neat puzzle city builder.",1600560904,1600560904,1,0,0,0.0,0,1,0,0,0,""
76242752,1046030,ISLANDERS,76561198258445127,116,2,1702,0,750,1600894553,english,"Amazing! Fun little strategy game :D lots of replay value. Well worth the price!",1600546421,1600553932,1,0,0,0.0,0,1,0,0,0,""
76242126,1046030,ISLANDERS,76561198088156232,0,1,816,0,700,1613852443,polish,"This little game provides a feeling of pure joy and satisfaction, without any needless elements. Perfection.",1600545566,1600545566,1,0,0,0.0,0,1,0,0,0,""
76239121,1046030,ISLANDERS,76561198931559362,59,3,402,0,229,1671856264,english,"This game is amazing. The concept is great and it's a nice game to play when you have a bit of extra free time.  It's not particularly deep or engaging but not every game has to be. There are some issues and sometimes the island generator can screw you over but for the most part this is a great game.",1600541438,1600541438,1,0,0,0.0,0,1,0,0,0,""
76238415,1046030,ISLANDERS,76561198118465690,261,28,1300,0,687,1658988024,schinese,"这..... 随随便便建建房子就过了10小时？？？  别管我，我还要去下一个岛盖房！",1600540509,1600540509,1,1,0,0.519999980926514,0,1,0,0,0,""
76238049,1046030,ISLANDERS,76561198057311759,58,7,726,0,726,1601995286,english,"Bought it for 2 euro, worth every... well, both of 'em.  It's titled a minimalist city builder and is pretty much exactly that. You just place out buildings, and better placement gives more points, better placement meaning that you have to take into consideration both the natural resources and shape of your islands, and also where you place your other buildings.  It can be a cozy little game to blow off steam, or it can be a meticulous city planner game where you can spend a lot of time learning all the rules and place your buildings carefully. I play it as something in between, and if you enjoy city building games I'd say this game is worth it even full-priced.",1600540017,1600540017,1,0,0,0.0,0,1,0,0,0,""
76236867,1046030,ISLANDERS,76561198150389884,0,1,986,0,516,1683407324,english,"Incredibly fun and calming for when you need it. Placing plateaus in the weirdest places has never felt so good. 10/10",1600538461,1600538461,1,0,0,0.0,0,0,0,0,0,""
76232420,1046030,ISLANDERS,76561198985174350,46,3,701,0,189,1640124248,english,"Game so relaxing and mindlessly addictive that you forget how long you've been playing for. Lovely vivid visuals and calming sounds. I'm overall pleasantly surprised by this little game.",1600532729,1600532729,1,2,0,0.545454561710358,0,1,0,0,0,""
76229596,1046030,ISLANDERS,76561198112852749,0,1,402,0,402,1600528899,spanish,"Es muy entretenido, son puzzles muy interesantes. La musica es muy relajante. Es muy buen juego.",1600529084,1600529084,1,0,0,0.0,0,1,0,0,0,""
76228997,1046030,ISLANDERS,76561198072404461,0,2,898,0,274,1646960870,english,"This game is beautifully simple, and it it is aesthetically pleasing. Also, it is easy to lose track of time thought I was playing for 30 mins ended up being 2 hours....  10/10 game",1600528292,1600528292,1,0,0,0.0,0,1,0,0,0,""
76228148,1046030,ISLANDERS,76561198340630168,0,15,405,0,399,1673380565,english,"Good game, just as advertised, it's simple city building-simulator. Great for relax, thanks to intuitive gameplay, nice graphics and soundtrack.",1600527300,1600527300,1,0,0,0.0,0,1,0,0,0,""
76225485,1046030,ISLANDERS,76561198400265247,0,4,430,0,430,1600510987,english,"nice game with chill vibe",1600524019,1600524019,1,1,0,0.523809552192688,0,1,0,0,0,""
76223210,1046030,ISLANDERS,76561198238126046,0,22,379,0,278,1600651486,brazilian,"mó legalzinho",1600520886,1600520886,1,0,0,0.488505750894547,0,1,0,0,0,""
76221826,1046030,ISLANDERS,76561198121911357,166,33,525,0,233,1635696976,english,"It's a must have. The most relaxing game I found on Steam. In tough periods, playing games like this is the best way to calm down and restore inner peace. It's similiar to HomeWind, but better because the tridimensionality allows rotation and sometimes to go vertically.",1600518965,1649078382,1,1,0,0.523809552192688,0,1,0,0,0,""
76219351,1046030,ISLANDERS,76561198069437395,0,1,686,0,438,1603622344,portuguese,"Amazing and beautiful game! Very relaxing, creative and challenging. It is impressive how can such a simple game can also be so entertaining (and addictive!). Congratulations to the developers!",1600515287,1600515287,1,1,0,0.523809552192688,0,1,0,0,0,""
76217396,1046030,ISLANDERS,76561198297871503,0,1,3039,0,1539,1684953653,german,"sehr enspannend",1600512190,1600512190,1,0,0,0.0,0,1,0,0,0,""
76216432,1046030,ISLANDERS,76561198381040096,77,16,1561,0,1452,1620356546,schinese,"最多造三个海岛就腻味了。建议再多加点建筑类似港口码头，工厂之类的。如果能够再加入点 rpg元素（类似兵营军舰之类的）就更好了！:)",1600510578,1600510578,1,1,0,0.513513505458832,0,1,0,0,0,""
76214734,1046030,ISLANDERS,76561198146560578,51,11,568,0,446,1615033320,schinese,"简直时间黑洞，这个游戏。 刚买一下就已经停不下来了。",1600507861,1600507861,1,0,0,0.0,0,1,0,0,0,""
76213334,1046030,ISLANDERS,76561198976748596,226,10,632,0,327,1688482785,schinese,"游戏很好，很打发时间",1600505472,1600505472,1,0,0,0.0,0,1,0,0,0,""
76211572,1046030,ISLANDERS,76561198362909439,622,91,186,0,186,1636515037,turkish,"Oyun kısa sürede bitiyor öncelikle bunu göz önüne alalım ama indirimde alırsanız eğer buna değer. Max. 5-7 tl ödeyin. Zaman geçirmek için oldukça keyifli. Arka planda güzel bir şarkı açtığınızda zaman akıp güzel geçiyor",1600502452,1600502452,1,1,0,0.523809552192688,0,1,0,0,0,""
76210023,1046030,ISLANDERS,76561198030893104,0,218,1189,0,396,1604957293,english,"This game is deceptively addicting.    It's a somewhat relaxing puzzle game in which you try to place your buildings strategically with or away from other buildings to maximize your points.     Maps are all randomly generated so you never have to visit the same islands twice.    The only drawback that I'll mention is that the music will probably put you to sleep and the color style is slightly harsh to look at.  Then again, these aren't so bad since you can just turn off the music and the graphics can be gotten  used to.",1600499645,1600499645,1,2,0,0.543859660625458,0,1,0,0,0,""
76209385,1046030,ISLANDERS,76561198078025633,125,9,614,0,614,1599985213,polish,"Gra jest czymś w rodzaju ""puzzli strategicznych"". Mechanikę idzie szybko odkryć, dzięki czemu gra się przyjemnie i praktycznie bez stresu. Graficznie jest też przyjemnie, a sama gra działa płynnie i stabilnie. Zrobienie 100% osiągnięć, też nie stanowi większego wyzwania.",1600498408,1600498408,1,0,0,0.0,0,1,0,0,0,""
76205830,1046030,ISLANDERS,76561198107468362,184,9,2950,0,2087,1615550718,english,"Very entertaining, excellent value for money and the random islands make the game very replayable. One of those easy-to-learn, difficult-to-master type games that I'd highly recommend.",1600491383,1600491383,1,1,0,0.525862038135529,0,1,0,0,0,""
76205110,1046030,ISLANDERS,76561198340210120,0,8,652,0,291,1694927255,english,"There's not a lot to this game, but I got it on sale and it's definitely worth it for $2. Very well-polished game, and if you get going to new islands there's enough challenge (and risk, as your score stacks) that it gets pretty addicting.",1600489924,1600489924,1,0,0,0.0,0,1,0,0,0,""
76191966,1046030,ISLANDERS,76561197995502402,0,150,231,0,231,1600465476,english,"Chill and addicting, recommend at any price point.  It's a gem.",1600465754,1600465754,1,1,0,0.522058844566345,0,1,0,0,0,""
76191362,1046030,ISLANDERS,76561197960392584,0,38,8595,25,1043,1697517570,english,"Great game, deceptively simple, highly addictive. 10/10 would recommend.",1600464793,1600464793,1,0,0,0.0,0,1,0,0,0,""
76191339,1046030,ISLANDERS,76561198081646237,27,10,2763,0,332,1687778957,english,"Fun and relaxing, but it does take some time to truly master.",1600464751,1600464751,1,0,0,0.0,0,1,0,0,0,""
76190453,1046030,ISLANDERS,76561197971054523,0,4,855,0,486,1656670682,english,Addictive.,1600463434,1600463434,1,0,0,0.0,0,1,0,0,0,""
76190092,1046030,ISLANDERS,76561198929152161,0,4,456,0,272,1662493528,german,"chill game",1600462926,1600462926,1,0,0,0.0,0,1,0,0,0,""
76188744,1046030,ISLANDERS,76561198389876835,204,39,2198,0,288,1643928547,english,"fun game, why doesn't the mouse move the screen when i tip on the edge ?",1600460894,1600460894,1,0,0,0.0,0,1,0,0,0,""
76188499,1046030,ISLANDERS,76561198073496624,0,13,1447,0,1000,1600869499,english,"when u play the game, ur stress lvl is getting low",1600460558,1600460558,1,0,0,0.0,0,1,0,0,0,""
76187439,1046030,ISLANDERS,76561199075906630,38,3,4071,0,506,1661642558,english,"Rest and Ricklaxation",1600459025,1600459025,1,0,0,0.0,0,1,0,0,0,""
76181406,1046030,ISLANDERS,76561198040798261,0,54,517,0,510,1600706793,japanese,"うーん、パズルというにはアバウトすぎるし、街育成ゲームかといわれるとそういうわけでもない、強いて言うならなんとなく雰囲気を楽しむゲームなのかなって感じ。 個人的には楽しめなかった。",1600450744,1600450744,0,7,1,0.491432547569275,0,1,0,0,0,""
76176319,1046030,ISLANDERS,76561198055012127,0,8,1155,0,256,1601841452,english,"It is a very cute city builder! Really enjoyed playing it.",1600444411,1600444411,1,0,0,0.0,0,1,0,0,0,""
76175828,1046030,ISLANDERS,76561198194636494,278,16,383,0,186,1676741967,russian,"Интересная головоломка.",1600443846,1600443846,1,0,1,0.0,0,1,0,0,0,""
76175495,1046030,ISLANDERS,76561198012677010,172,19,825,0,578,1619213468,english,"For the price it's a crime not to buy this game. 'Simple but deep' strategy in the style of Mini Metro (but deeper) at its best.  Relaxing entry layer, never overcomplex mechanics but strongly rewards long term planing and is really deep once you start to travel down a few islands!  Again if you have any love for builder games and want a relaxing one for the train or for an even OR if you enjoy strategy/builder games that hide a much deeper layer beneath the relaxing casual exterior Islanders is a no brainer! Love it :-)",1600443488,1600443488,1,0,0,0.0,0,1,0,0,0,""
76174853,1046030,ISLANDERS,76561197992553861,0,10,65,0,65,1600442613,spanish,"Juego builder muy sencillo. Tampoco esperes mucha complicacion. De oferta hasta merece la pena comprarlo.",1600442699,1600442699,1,0,0,0.0,0,1,0,0,0,""
